variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1
limn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0
lin,6.9e-05,0.000215,7e-06,8.5e-05,0.000525,0.000246,0.000381,0.000545,0.000328,0.000247,3.5e-05,0.000474,0.000208,0.000908,0.000754,0.000499,0.000121,0.000666,0.000111,0.000419,9.8e-05
line,0.017297,0.023509,0.015433,0.02584,0.015958,0.022304,0.018149,0.0203,0.013141,0.016772,0.014807,0.014903,0.011491,0.017509,0.01585,0.014341,0.015614,0.011738,0.015526,0.012028,0.009604
line0,0.0,0.0,0.000163,0.0,0.0,4e-06,0.0,0.000332,4e-06,9.9e-05,0.000507,3e-06,2e-05,0.0,3e-06,1e-06,0.0,3e-06,4e-06,7e-06,0.0
line1,0.000103,0.000146,0.000107,0.0,0.000417,1.5e-05,9.7e-05,0.000323,0.000795,0.000324,0.000554,3.4e-05,3e-06,0.000174,6.3e-05,0.000136,0.0,0.000122,0.000128,0.000865,0.000123
line2,0.000121,0.000146,0.000107,0.0,0.0,0.0,0.000123,0.000287,0.000795,0.000291,0.000557,3.4e-05,3e-06,0.000174,4.7e-05,0.000215,0.0,0.000122,0.000128,0.000777,0.000123
line3,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000104,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,7.5e-05,0.000515,8.7e-05
line4,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,0.000512,0.0
line5,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118,0.0
line6,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118,0.0
line7,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
line8,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
line9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
line_to_points,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lines,0.018208,0.024269,0.020166,0.025011,0.018207,0.024791,0.02242,0.020732,0.01942,0.014462,0.018114,0.016187,0.015918,0.019011,0.022356,0.019977,0.01998,0.018717,0.019342,0.013969,0.014448
lis,0.000541,0.0,0.000141,0.000304,0.0,0.000147,0.001129,0.0,0.0,0.000497,6.3e-05,0.000401,8.3e-05,0.00012,9.6e-05,0.0,6.6e-05,0.000533,0.000337,9e-06,1.9e-05
lisRes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
list,0.00046,0.000136,0.00068,0.002193,0.001485,0.00093,0.000284,0.000176,0.000649,0.000618,0.000543,0.000698,0.000177,0.000296,0.000298,0.000167,0.000277,0.000547,0.001287,0.000197,0.000102
list1,0.002256,9e-06,7e-05,0.000502,0.000166,0.000116,0.000897,5.9e-05,0.000397,8.8e-05,0.001171,0.000201,0.001047,0.000341,0.000476,6.3e-05,0.000127,0.000193,0.000194,0.001596,0.000148
list2,9.2e-05,9e-06,0.000512,0.000446,0.000101,4e-06,0.000175,6e-06,0.000193,1.4e-05,0.001016,4.6e-05,8.8e-05,0.0002,0.000247,6.3e-05,0.000127,0.000193,0.000354,0.00063,0.000147
lista,0.0,0.0,0.000194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107
liste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,0.0,0.0,0.0,0.0,0.0,0.000104,0.0,0.0,4.4e-05,0.0,0.0,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-05,2.6e-05
ll,0.001524,0.000797,0.00124,0.001717,0.001628,0.000703,0.00069,0.000635,0.001656,0.003572,0.00307,0.001375,0.001081,0.000902,0.000636,0.001198,0.001239,0.001132,0.000606,0.000462,0.000812
ln,0.000909,2e-06,0.000459,0.00012,0.000216,8e-05,0.000715,0.000134,0.000422,0.00034,0.000525,0.000422,0.00016,0.000147,0.000111,0.000133,3.7e-05,0.000484,0.000129,0.000194,0.000271
lo,0.000437,0.000527,0.000689,0.001041,0.001382,0.000258,0.00035,0.001035,0.001479,0.000599,0.000423,0.000607,0.000477,0.000478,0.000693,0.000471,0.000253,0.0002,0.000689,0.000191,0.000399
lobjs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loc1,1.1e-05,0.000146,8.6e-05,4.7e-05,0.0,0.00027,0.0,0.0,0.00045,4.9e-05,0.0,0.0,7.6e-05,3.8e-05,2.1e-05,8e-05,0.000178,2e-05,0.0,0.0,0.0
loc2,1.1e-05,5e-06,8.6e-05,1e-05,0.0,0.00027,0.0,7.3e-05,0.000412,8e-06,0.0,3.7e-05,6.5e-05,1e-06,0.0,5.8e-05,0.000224,7e-06,0.0,2.1e-05,1.5e-05
loc_min_lst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
location,0.00201,0.00278,0.001114,0.002487,0.000733,0.002182,0.001377,0.001142,0.001265,0.000429,0.000708,0.00216,0.000968,0.000477,0.001175,0.001025,0.000686,0.001231,0.000648,0.001055,0.000894
log,0.004456,0.005356,0.003947,0.01009,0.004637,0.004739,0.004529,0.00671,0.007414,0.005143,0.0069,0.009194,0.009385,0.008202,0.004881,0.006767,0.007924,0.008233,0.005031,0.007293,0.006873
log2,1.2e-05,0.0,0.0,0.000653,1.8e-05,7e-06,8.2e-05,1.1e-05,6e-06,6e-06,4e-06,2.7e-05,1.1e-05,1e-05,8.6e-05,5.9e-05,2.1e-05,5e-06,6e-06,0.0,7.6e-05
login,5.4e-05,0.0,0.0,0.0,0.0,0.0,8.7e-05,0.000116,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long,0.000112,5e-06,6.2e-05,1.6e-05,7e-06,1.5e-05,0.000167,4e-06,0.000364,1.9e-05,0.0,0.000148,2e-05,0.000615,9e-06,0.00012,0.0,2e-06,0.0,2.2e-05,8e-05
loops,7.7e-05,2e-06,0.0,1e-06,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.000101,0.000306,0.0,0.0,0.000183,2.1e-05,0.0,8.6e-05,2.9e-05,0.000165,0.000107
loss_count,0.0,1.5e-05,0.000377,0.0,0.0,6.7e-05,0.000226,2e-06,1e-05,0.0,5.4e-05,3.4e-05,8e-05,0.0,1.8e-05,0.0,1.9e-05,5.1e-05,1.4e-05,2.2e-05,0.0
low,0.001159,0.001075,0.000929,0.00207,0.000625,0.00196,0.001694,0.002085,0.002414,0.001328,0.001192,0.000464,0.001759,0.001213,0.002422,0.002302,0.001836,0.000949,0.001209,0.001367,0.000902
low1st,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowcost,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lower,0.000975,0.000861,0.001783,0.003631,0.00056,0.001374,0.001646,0.00154,0.002897,0.000598,0.002912,0.001908,0.001532,0.000822,0.002082,0.001108,0.000687,0.001302,0.001545,0.001846,0.00105
lower_bound,0.001745,0.001302,0.000724,0.001617,0.000873,0.000674,0.00065,0.000515,9.2e-05,0.000726,0.000274,0.001425,0.001298,0.000161,0.000392,0.00117,0.000674,0.00105,0.001556,0.001046,0.001009
lower_dict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowerfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lp,0.000298,0.000309,0.000201,0.000902,0.000216,0.000269,0.000609,0.001265,9.9e-05,0.001362,0.00057,0.001007,0.000243,0.000315,2.1e-05,0.000491,0.00033,0.001086,0.000647,0.00075,0.000773
lr,0.027509,0.025947,0.029249,0.024759,0.024451,0.028206,0.027196,0.027942,0.027891,0.024325,0.031497,0.025411,0.02553,0.017921,0.01789,0.023397,0.01773,0.017829,0.01527,0.014982,0.017338
lrd,0.000171,0.000657,0.000121,0.000223,0.000406,0.000464,0.000571,0.000464,0.000624,0.000231,9.1e-05,4.6e-05,0.000311,4.2e-05,0.000321,0.000131,1.9e-05,8e-05,1.3e-05,0.000438,2.4e-05
lru_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ls,0.002338,0.001244,0.001709,0.001704,0.001726,0.001339,0.001112,0.002253,0.00225,0.001217,0.000406,0.000853,0.002173,0.00088,0.001793,0.000923,0.000329,0.000667,0.000978,0.000864,0.002814
lst,0.002277,0.000969,0.001029,0.000945,0.000272,0.001181,0.000689,0.001164,0.001141,0.000772,0.000388,0.001634,0.000853,0.000576,0.001982,0.001789,0.00124,0.002311,0.000321,0.000729,0.001053
lt,0.00054,0.001164,0.000447,0.000192,0.000812,0.000574,0.000773,0.000801,0.000925,0.001118,0.00107,0.000943,0.001241,0.000679,0.000933,0.000881,0.000846,0.001199,0.001193,0.000705,0.000924
ltr,0.0,0.0,3.2e-05,0.0,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000162,0.0,5.6e-05,9e-05,0.0,0.000382,0.0,0.0,0.0,2e-06
lucky,0.000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucky_numbers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luckynums,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lx,0.000508,0.000112,0.000185,9.8e-05,0.00022,0.00019,0.000217,0.000838,0.000263,0.000523,0.000348,0.000295,0.000287,0.000311,9.8e-05,0.000213,0.00026,0.00031,0.000102,0.000166,0.0
lx1,0.0,0.000171,0.0,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0
lx2,0.0,0.000171,0.0,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m,0.029195,0.027492,0.022625,0.031749,0.026449,0.021785,0.025053,0.034508,0.021961,0.02497,0.033151,0.027949,0.025222,0.026195,0.026743,0.025202,0.019697,0.020023,0.025031,0.020868,0.019295
m1,0.003245,0.000929,0.001409,0.00211,0.001075,0.000656,0.001341,0.003508,0.001052,0.001343,0.001669,0.001856,0.000649,0.004416,0.000921,0.001861,0.00019,0.001308,0.000785,0.00052,0.000775
m1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m2,0.002509,0.001107,0.0017,0.002151,0.001187,0.001154,0.001783,0.002298,0.001241,0.000638,0.002187,0.002089,0.000214,0.003186,0.001867,0.000607,0.000855,0.000817,0.000474,0.000797,0.000972
m2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,0.000447,0.000322,0.000304,0.000558,0.000511,0.000604,0.000594,0.00028,0.001145,0.000239,0.000321,0.001219,0.000359,0.000669,0.000329,0.00084,0.000767,0.000218,0.000333,0.000559,0.000191
macro,0.000586,0.0,0.000167,4.8e-05,2.5e-05,0.0,0.0,0.00079,0.0,2.4e-05,0.000293,4.1e-05,2.4e-05,0.000254,0.000208,0.0,0.000477,0.000922,1.4e-05,9.2e-05,6e-06
macros,3.4e-05,0.0,1.3e-05,1.8e-05,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.000126,2.8e-05,0.0,0.0,0.0,4e-06,0.0,9e-06,7e-06,1.1e-05,5e-06
mail,5e-06,0.0,0.000147,0.0,3.3e-05,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,8.6e-05,7.1e-05,4.1e-05,0.0,1.7e-05,0.0,0.0
mail2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mails,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0
main,3.4e-05,0.000398,1e-06,0.000633,0.000212,6.2e-05,0.001247,0.000302,4.5e-05,0.000119,2.7e-05,0.000898,0.0001,9.1e-05,0.000258,0.0001,7e-06,0.000337,1.1e-05,0.000105,0.00031
main_courses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main_to_trav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maj,0.0,0.000256,0.0,3.3e-05,0.0,9.1e-05,5e-06,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212,0.0,0.0,0.0,9.5e-05,0.0
make_dfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malenoun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
man,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,2.9e-05,9.8e-05,0.0,0.0,0.0,0.000318,0.0,1.8e-05,0.0,0.0
mana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.0,0.0
mana_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mana_left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
map,0.00074,0.00127,0.000517,0.002302,0.000882,0.001566,0.001248,0.000484,0.00144,0.00063,0.000931,0.0033,0.000695,0.001312,0.002415,0.000541,0.00207,0.000658,0.000985,0.000768,0.000694
mapa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mapp,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,4e-06,5e-06,0.0,1.1e-05,3e-06,0.0,0.0,0.0,4e-06,4.6e-05,8.1e-05,0.0,7.7e-05
mapping,0.001457,0.003054,0.001583,0.001354,0.001741,0.003532,0.00247,0.002995,0.00302,0.002541,0.004224,0.002346,0.003801,0.003642,0.002858,0.002103,0.001437,0.003392,0.002702,0.002131,0.001259
maps,0.000992,0.000378,0.00166,0.001152,0.000431,0.001312,0.00061,0.001783,0.00057,0.00071,0.001335,0.000831,0.000684,0.000729,0.001566,0.001232,0.001141,0.000903,0.000512,0.001599,0.001429
mapsto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mark,0.000981,0.000587,0.000872,0.000317,3.4e-05,0.000879,7.4e-05,0.00038,0.000865,0.000503,0.000696,0.000201,7.3e-05,0.0021,0.000893,0.00012,0.000342,0.000209,2.4e-05,7.6e-05,0.000386
mark_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marks,0.0,5.2e-05,0.0,4.7e-05,1.8e-05,0.002216,8e-06,3.5e-05,1.6e-05,0.0,0.000575,0.000121,0.0,3.2e-05,0.0,5e-06,0.000184,0.000657,0.0,7.9e-05,3e-06
marray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mas,0.0,0.0,0.0,6e-06,0.0,6.8e-05,0.0,0.0,0.0,0.0,0.0,7.5e-05,4.5e-05,6e-05,0.0,0.0,0.0,0.000104,0.0,0.0,0.000552
masc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mascul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mask,0.050761,0.051046,0.052287,0.053574,0.053772,0.059454,0.055325,0.051668,0.0598,0.062977,0.063217,0.057612,0.062968,0.054733,0.070186,0.063612,0.058145,0.05748,0.057893,0.066383,0.051857
mat,0.002939,0.002604,0.002883,0.002835,0.002997,0.003154,0.005562,0.005534,0.003367,0.002281,0.00296,0.00135,0.004601,0.003386,0.003758,0.002773,0.003633,0.002835,0.00407,0.002948,0.003606
mat_mul,0.0,0.00038,0.0,0.0,0.0,7.4e-05,2.6e-05,7.3e-05,6.4e-05,0.0,3.8e-05,0.0,0.0,5.7e-05,0.0,0.0,1.9e-05,0.0,0.0,3.4e-05,8.2e-05
mat_pow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
match,0.003045,0.004204,0.004748,0.003645,0.001398,0.001862,0.003665,0.002329,0.002615,0.002332,0.001553,0.002732,0.002034,0.005938,0.002904,0.003015,0.008102,0.009937,0.007603,0.011972,0.01094
matches,0.003125,0.001901,0.003896,0.00352,0.003363,0.002757,0.003455,0.002322,0.001523,0.002276,0.002341,0.003576,0.003868,0.006827,0.002623,0.00552,0.00337,0.008005,0.006834,0.007735,0.00558
math,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.000112,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,4.1e-05
matm,0.0,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matrix,0.001994,0.00254,0.006553,0.00341,0.003874,0.004879,0.004572,0.003803,0.003512,0.005545,0.001774,0.00275,0.003009,0.001987,0.003204,0.002879,0.003427,0.003248,0.003017,0.004483,0.00245
matt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max,0.001189,0.002511,0.000893,0.00047,0.001467,0.000715,0.002303,0.001261,0.000617,0.000459,0.001298,0.000663,0.000377,0.000982,0.001222,0.000895,0.000785,0.000451,0.000899,0.001462,0.000904
max1,0.000294,7.1e-05,0.000258,1e-05,0.00111,9.6e-05,0.000265,2.4e-05,0.000133,0.0,0.000544,0.0,4.4e-05,0.000245,0.000165,0.00019,0.000113,0.0,0.0,4.3e-05,1.9e-05
maxInDigits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxSoFar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxVal,3.6e-05,0.0,0.0,0.0,0.0,3e-05,8e-06,6e-05,2.8e-05,2.7e-05,0.0,0.0,0.000215,0.0,0.0,0.000159,0.0,0.0,0.000399,2.5e-05,0.000385
max_,0.000705,0.000259,9.1e-05,0.000842,0.001082,0.000105,5.8e-05,7.8e-05,0.000306,0.000181,0.000355,0.002501,0.000321,0.000172,0.000219,0.000172,5.2e-05,0.000115,0.000319,0.00039,0.000532
max_area,0.000891,2.2e-05,0.0,6.5e-05,0.00016,2.7e-05,0.000499,7.5e-05,0.000114,0.000136,9e-06,0.002016,4e-06,0.000492,5.4e-05,5e-05,0.00028,2.3e-05,9.9e-05,4.8e-05,1.4e-05
max_ascent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_beauty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_bonus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_books,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_break,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_col,1e-06,0.000199,0.0,2e-06,1.8e-05,3.4e-05,0.0,0.0,0.000172,1.5e-05,0.000303,2.9e-05,0.000151,3.9e-05,0.0,0.0,3.4e-05,2e-06,0.0,0.0,1.8e-05
max_consecutive_n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_count,0.000242,0.000592,0.00047,0.00023,8.3e-05,0.000452,0.000454,0.000248,0.000136,0.000207,0.000307,0.000238,0.000503,0.000437,0.000718,0.000388,0.000405,0.000308,0.000179,0.000152,0.000656
max_deep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_descent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_dist,0.000549,0.000546,0.000383,0.000434,0.000218,8.9e-05,0.000159,0.001089,0.001151,0.000317,0.001746,9.2e-05,0.000168,0.000154,0.000143,0.000867,8.5e-05,0.000714,0.001922,7.5e-05,0.000329
max_distance,3.8e-05,0.000674,3.2e-05,0.000227,2.1e-05,0.000499,0.000456,8.4e-05,9.5e-05,2.6e-05,0.000394,0.0,0.000239,3.5e-05,0.0,0.00043,0.000508,0.000145,0.000242,0.000259,0.000354
max_earnings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_files,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,3e-06,0.0,2e-06,4e-06,1.1e-05,2e-06,0.0,2e-06,0.0,0.0,4e-06,0.0,6e-06
max_freq,5.2e-05,0.0,0.0,0.00089,0.0,4.2e-05,0.000175,0.000167,0.000391,0.000852,0.001572,0.000346,0.000403,0.00027,0.000994,0.000216,9e-05,0.001062,9.8e-05,0.000217,0.00024
max_hedgehog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_height,0.00022,0.000274,0.000252,0.000284,0.000128,0.000394,0.000282,0.000195,0.000336,0.00031,0.000257,7.2e-05,0.000539,0.000685,0.000291,0.000237,0.000248,0.000491,0.000195,0.000829,0.000153
max_idx,0.001548,0.002328,0.001804,0.00202,0.001159,0.001235,0.001729,0.000435,0.001909,0.001297,0.001434,0.002329,0.001253,0.001821,0.00138,0.000671,0.001096,0.001409,0.002952,0.001557,0.00211
max_ind,6e-06,0.000385,0.000517,0.000992,0.000434,0.000567,2.2e-05,0.00075,6.3e-05,0.000162,0.000312,7.9e-05,0.000219,0.00012,0.000255,0.000157,2.4e-05,0.000166,6.9e-05,0.000105,8.1e-05
max_index,0.001367,0.001075,0.000363,0.000348,0.000715,0.000438,0.001484,0.001762,0.001407,0.002998,0.000826,0.00104,0.000587,0.000469,0.000821,0.001028,0.001006,0.000887,0.001679,0.001114,0.000764
max_joy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max_k,0.000549,8.2e-05,0.000143,0.000114,0.000256,0.00057,0.000779,0.000352,7.3e-05,0.000311,0.0,0.00051,0.000384,7.2e-05,0.000214,0.000152,0.000426,0.000338,0.000168,0.000406,0.000369
max_len,0.005713,0.005031,0.005685,0.012082,0.005685,0.005959,0.005566,0.006721,0.004666,0.004226,0.004665,0.007254,0.004948,0.006906,0.003846,0.009064,0.003288,0.004921,0.003429,0.007009,0.005126
max_length,0.003455,0.002575,0.002517,0.003475,0.001302,0.003094,0.004296,0.001867,0.004577,0.005004,0.004036,0.006087,0.003297,0.004306,0.004929,0.006039,0.006639,0.00938,0.004519,0.011084,0.006916
max_likes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
